Wafer_ID,Lot_Num,Wafer_Num,Date,Ox_Chamber,Ox_Type,Ox_Temp,Ox_ppm,Ox_Pressure,Ox_Time,Ox_Thickness,photo_soft_Chamber,resist_uniformity,N2_HMDS,pressure_HMDS,temp_HMDS,temp_HMDS_bake,time_HMDS_bake,spin1_rpm,spin2_rpm,spin3_rpm,PR_amount,temp_softbake,time_softbake,litho_Chamber,CD,UV_type,Resolution,Energy_Exposure,Etching_Chamber,Etch_Drop_10_20,Etch_Drop_20_30,Etch_Drop_30_40,Etch_Total_Drop,Temp_Etching,Source_Power,Selectivity,Ion_Chamber,Flux60s,Flux90s,Flux160s,Flux480s,Flux840s,Ion_Energy,Ion_Temp,Furnace_Temp,RTA_Temp,Target,Error_type
NOLSM32524012,3,36,2025-05-08,1,wet,1005.71,39.18,0.22,104,702.97,3,0.889,15.923,15.17,19.892,200.461,89.952,495.479,3971.126,5073.154,5.085,91.817,29.956,1,35.536,H,514.473,107.334,3,2055.0,2171.0,1275.0,5501.0,71.432,50.408,1.08,3,1.39e+16,7.18e+16,8.51e+17,3.01e+17,6e+17,31897.253,102.606,878,154,75,none
NOLSM32524013,3,37,2025-05-08,1,dry,1101.38,38.52,0.16,241,714.93,3,1.311,15.532,14.96,19.93,202.416,89.886,494.527,4035.531,4960.021,5.088,91.36,30.005,2,54.169,G,510.619,106.951,1,2036.0,2126.0,1072.0,5234.0,70.151,50.2,1.155,1,8870000000000000.0,1.6e+17,5.29e+17,3e+17,6e+17,31251.763,101.318,878,157,181,none
NOLSM32524014,3,38,2025-05-08,1,dry,1134.6,38.7,0.14,209,700.48,3,1.845,13.788,14.873,19.989,201.372,89.88,498.252,3952.645,4928.552,5.074,93.314,30.01,2,63.084,G,520.605,110.239,2,2072.0,2303.0,637.0,5012.0,70.898,50.777,1.055,2,1.14e+16,1.35e+17,8.02e+17,3.01e+17,6e+17,30703.122,101.004,899,153,87,none
NOLSM32524015,3,39,2025-05-08,1,dry,1170.63,35.71,0.25,125,708.91,3,1.602,15.462,15.174,20.024,196.422,90.12,505.824,3972.335,5124.524,5.008,93.498,30.088,2,32.464,H,510.182,107.783,3,2039.0,2104.0,1282.0,5425.0,72.208,51.976,1.058,3,1.31e+16,6.11e+16,1.08e+18,3.03e+17,6e+17,30325.278,103.841,912,157,155,none
NOLSM32524016,3,40,2025-05-08,1,dry,983.3,35.27,0.21,81,709.71,3,0.63,12.744,15.16,19.93,198.91,89.887,502.433,4017.156,5071.721,4.95,93.217,30.006,2,52.876,H,461.089,108.655,1,2074.0,2060.0,1186.0,5320.0,70.313,53.256,0.97,1,8400000000000000.0,5.27e+16,8.01e+17,3e+17,6e+17,32066.409,100.174,925,154,84,none
NOLSM32524017,3,41,2025-05-08,1,dry,974.25,28.59,0.23,134,699.55,3,0.771,15.592,15.091,20.001,201.254,89.877,502.564,4072.847,4915.59,5.077,95.533,30.018,2,41.95,H,508.015,109.724,2,2072.0,2188.0,1267.0,5527.0,71.624,50.763,1.007,2,1.21e+16,1.42e+17,5.14e+17,3.03e+17,6e+17,31988.76,98.615,881,155,99,none
NOLSM32524018,3,42,2025-05-08,1,dry,1132.73,30.72,0.21,156,716.87,3,0.962,12.88,15.081,20.066,209.464,90.033,502.091,4084.897,4945.713,4.853,92.941,30.128,2,26.521,G,524.249,107.701,3,2008.0,2230.0,885.0,5123.0,69.838,52.154,1.215,3,1.11e+16,8.26e+16,1.18e+18,2.99e+17,6e+17,29986.095,103.62,877,154,193,none
NOLSM32524019,3,43,2025-05-08,1,dry,1136.66,35.76,0.17,170,703.4,3,2.077,19.269,14.856,19.972,198.852,90.009,499.286,4045.172,5027.731,5.01,93.015,29.999,2,45.426,I,499.615,108.708,1,2063.0,2110.0,1220.0,5393.0,71.085,50.789,1.225,1,8910000000000000.0,8.34e+16,6.88e+17,2.99e+17,6e+17,31431.564,104.025,893,155,70,none
NOLSM32524020,3,44,2025-05-08,1,dry,1097.83,31.15,0.18,29,713.36,3,0.644,12.108,14.93,19.972,200.457,89.961,505.945,4010.196,5007.92,5.072,91.999,29.847,2,33.624,H,527.628,108.616,2,2054.0,2269.0,1249.0,5572.0,71.152,50.926,1.105,2,9850000000000000.0,1.23e+17,3.05e+17,3e+17,6e+17,32189.751,101.491,878,155,95,none
NOLSM32524021,3,45,2025-05-08,1,wet,1115.35,37.45,0.36,68,693.55,3,1.187,15.679,14.843,19.764,204.63,89.949,495.09,4033.254,5054.329,4.984,91.476,30.153,2,48.825,I,545.494,108.769,3,2054.0,2200.0,1065.0,5319.0,71.102,51.26,1.107,3,9180000000000000.0,1.28e+17,1.93e+17,3e+17,6e+17,31178.597,103.107,911,154,142,none
NOLSM32524022,3,46,2025-05-08,1,wet,1163.94,31.27,0.08,81,718.06,3,0.748,15.682,14.761,20.086,204.418,90.167,504.316,3998.597,5129.56,5.06,91.91,30.009,3,36.526,G,550.002,110.509,1,2049.0,2220.0,949.0,5218.0,71.527,51.118,1.231,1,1.41e+16,1.26e+17,8.18e+17,3.01e+17,6e+17,31633.237,100.543,899,153,115,none
NOLSM32524023,3,47,2025-05-08,1,dry,1000.61,34.61,0.2,109,708.82,3,2.384,14.711,15.211,19.831,203.116,90.037,500.152,3976.72,5061.646,5.017,90.014,30.052,3,52.116,G,496.806,109.733,2,2061.0,2351.0,1143.0,5555.0,70.501,51.48,0.999,2,9760000000000000.0,5.8e+16,7.55e+17,3e+17,6e+17,31321.836,102.386,901,157,64,none
NOLSM32524024,3,48,2025-05-08,1,dry,1100.86,41.08,0.2,82,702.97,3,1.926,16.046,15.17,20.118,195.377,89.929,500.387,4098.906,4984.071,5.058,89.418,29.912,3,48.312,G,496.857,105.723,3,2070.0,2131.0,984.0,5185.0,70.485,51.426,0.927,3,1.18e+16,1.52e+17,8.65e+17,3.01e+17,6e+17,31818.837,100.966,865,150,114,none
NOLSM32524025,3,49,2025-05-08,1,wet,993.54,39.61,0.23,136,700.29,3,1.594,12.405,15.055,19.969,196.519,89.896,495.158,4021.04,4975.631,5.084,92.083,30.076,3,62.921,I,511.93,106.894,1,2063.0,2170.0,1245.0,5478.0,70.854,51.555,0.916,1,1.02e+16,7.55e+16,3.73e+17,3.01e+17,6e+17,32229.517,103.396,904,158,87,none
NOLSM32524026,3,50,2025-05-08,1,dry,1152.48,37.6,0.32,166,713.9,3,1.868,13.524,15.213,20.118,196.538,90.01,499.144,3979.874,4956.857,5.015,91.271,29.903,3,54.076,I,517.25,109.896,2,2057.0,1963.0,1433.0,5453.0,70.979,50.948,1.034,2,1.42e+16,9.19e+16,9.93e+17,3.01e+17,6e+17,31476.93,102.575,891,153,160,none
NOLSM32524027,3,51,2025-05-08,1,wet,1019.11,34.87,0.28,210,719.23,3,1.969,16.453,14.932,20.118,197.581,89.996,501.114,3987.363,4999.919,4.854,90.985,30.123,3,44.568,G,504.543,110.046,3,2059.0,2128.0,1248.0,5435.0,71.917,51.469,1.099,3,1.14e+16,1.48e+17,3.09e+17,3.02e+17,6e+17,31177.872,102.669,897,154,121,none
NOLSM32524028,3,52,2025-05-08,1,dry,1073.85,30.13,0.22,114,715.82,3,1.118,15.148,15.073,19.985,197.787,90.117,493.432,4108.668,5013.769,5.063,89.528,29.852,3,53.632,H,493.293,110.228,1,2047.0,2172.0,1298.0,5517.0,71.057,51.889,0.937,1,1.06e+16,8.87e+16,6.52e+16,2.99e+17,6e+17,32328.275,101.742,868,153,79,none
NOLSM32524029,3,53,2025-05-08,1,wet,1084.87,30.24,0.19,77,715.87,3,1.537,18.512,15.001,20.026,197.056,89.987,501.269,4031.752,5023.782,5.141,91.598,29.965,3,38.091,H,551.693,109.386,2,2094.0,2043.0,1210.0,5347.0,69.901,51.283,1.102,2,1.68e+16,1.61e+17,7e+17,3e+17,6e+17,31462.951,104.645,909,154,127,none
NOLSM32524030,3,54,2025-05-08,1,dry,1015.91,44.39,0.33,218,710.9,3,1.25,14.956,14.981,20.009,197.875,90.044,501.894,3913.85,4939.079,5.177,91.682,30.033,3,37.906,H,496.62,108.581,3,2128.0,2191.0,1050.0,5369.0,72.721,51.493,1.198,3,7090000000000000.0,1.19e+17,2.57e+17,2.99e+17,6e+17,33158.612,104.142,917,149,88,none
NOLSM32524031,23,28,2025-05-08,2,dry,891.4,34.99,0.22,27,713.05,2,0.879,16.856,14.978,20.002,197.713,89.996,499.915,4035.457,4997.455,5.074,91.771,30.08,1,26.062,G,556.637,108.456,1,2044.0,2202.0,1241.0,5487.0,71.569,51.583,1.148,1,3020000000000000.0,2.16e+16,6.48e+17,2.99e+17,6e+17,32502.279,103.302,924,155,30,none
NOLSM32524032,23,29,2025-05-08,2,dry,877.58,22.29,0.34,27,714.36,2,1.4,16.308,15.073,20.03,197.989,89.9,500.48,3952.692,5012.558,5.021,91.829,29.856,1,31.431,G,560.2,108.512,2,2077.0,2178.0,1290.0,5545.0,71.465,51.405,1.149,2,1.71e+16,1.55e+17,561000000000000.0,3.01e+17,6e+17,32499.407,103.418,924,155,48,none
NOLSM32524033,23,30,2025-05-08,2,dry,891.25,22.16,0.4,24,714.74,2,0.85,16.605,14.931,20.055,199.096,90.038,500.616,3972.441,5015.408,4.877,91.777,30.016,1,29.32,G,548.997,108.514,3,2094.0,2325.0,1109.0,5528.0,71.73,51.091,1.141,3,2.11e+16,652000000000000.0,3.01e+17,3e+17,6e+17,32497.31,103.589,924,155,15,none
NOLSM32524034,23,31,2025-05-08,2,dry,888.32,22.13,0.12,23,714.94,2,0.879,17.133,14.792,19.917,198.516,90.06,500.523,4017.085,5017.435,5.157,91.79,29.977,1,26.971,G,554.916,108.609,1,2063.0,2234.0,1094.0,5391.0,71.54,51.4,1.075,1,1.76e+16,1.72e+17,3.91e+17,3.01e+17,6e+17,32499.362,103.687,924,156,75,none
NOLSM32524035,23,32,2025-05-08,2,dry,875.14,22.19,0.44,23,715.19,2,1.405,15.917,14.841,19.93,198.85,90.059,500.841,4073.067,5017.301,5.1,91.953,30.04,1,29.325,G,543.791,108.777,2,2076.0,2271.0,1153.0,5500.0,71.637,51.38,1.002,2,1.32e+16,131000000000000.0,3.25e+17,3.01e+17,6e+17,32499.005,103.677,924,155,138,none
NOLSM32524036,23,33,2025-05-08,2,dry,889.84,22.08,0.33,23,715.37,2,1.965,19.055,15.062,19.959,201.101,90.06,501.009,4085.157,5024.088,5.238,92.078,30.14,1,30.932,G,546.311,108.707,3,2066.0,2381.0,938.0,5385.0,71.458,51.404,1.014,3,4880000000000000.0,535000000000000.0,2.42e+17,3.01e+17,6e+17,32499.886,103.809,924,156,54,none
NOLSM32524037,23,34,2025-05-08,2,dry,887.97,22.22,0.52,24,714.59,2,1.505,18.775,14.961,19.932,200.954,90.114,501.013,4045.446,5025.646,5.156,91.972,29.965,1,30.007,G,553.458,108.863,1,2064.0,2237.0,1134.0,5435.0,71.456,51.413,0.96,1,7670000000000000.0,5640000000000000.0,2.74e+17,3e+17,6e+17,32501.945,103.676,924,156,84,none
NOLSM32524038,23,35,2025-05-08,2,dry,888.58,22.13,0.11,25,713.19,2,0.798,13.888,14.823,20.133,201.407,89.94,501.249,4010.104,5033.523,4.949,92.657,30.032,1,32.778,G,559.286,108.855,2,2069.0,2195.0,1229.0,5493.0,71.41,51.519,1.11,2,1.43e+16,1.15e+17,8.54e+17,3.01e+17,6e+17,32497.039,104.157,927,156,30,none
NOLSM32524039,23,36,2025-05-08,2,dry,874.47,22.55,0.23,25,708.15,2,0.738,18.833,14.796,20.21,204.573,90.044,504.79,4092.251,5115.407,4.879,93.956,30.112,1,49.947,G,542.446,110.288,3,2092.0,2208.0,1187.0,5487.0,70.881,52.257,1.339,3,1.74e+16,1170000000000000.0,8.2e+16,2.99e+17,6e+17,32503.387,105.769,932,159,48,none
NOLSM32524040,23,37,2025-05-08,2,dry,876.84,22.43,0.15,25,705.88,2,1.745,20.748,14.779,19.916,205.221,89.979,505.213,4105.874,5132.323,5.2,93.654,29.844,2,45.7,G,545.595,110.44,1,2039.0,2131.0,1364.0,5534.0,70.4,52.254,0.889,1,1.79e+16,1.79e+16,9.74e+17,2.99e+17,6e+17,32498.275,105.969,932,159,15,none
NOLSM32524041,23,38,2025-05-08,2,dry,883.18,22.12,0.01,25,706.44,2,1.731,11.321,15.069,19.852,205.31,90.061,505.14,4103.491,5129.52,5.024,93.595,29.941,2,42.469,G,547.632,110.226,2,2049.0,2193.0,1245.0,5487.0,70.629,52.508,1.116,2,1.39e+16,7.44e+16,3.5e+17,3e+17,6e+17,32500.183,106.094,927,159,201,Edge-Loc
NOLSM32524042,23,39,2025-05-08,2,dry,891.56,22.12,0.32,25,705.94,2,1.852,15.329,14.929,19.977,205.306,90.004,505.276,4104.322,5130.344,5.092,93.321,30.137,2,49.823,G,548.708,110.309,3,2038.0,2086.0,1352.0,5476.0,70.535,52.264,1.065,3,1.63e+16,1.25e+16,915000000000000.0,3.01e+17,6e+17,32498.923,105.838,915,159,231,Loc
NOLSM32524043,23,40,2025-05-08,2,dry,886.59,22.21,0.16,25,704.83,2,0.994,12.38,15.233,20.137,204.631,89.934,504.624,4091.199,5113.993,5.071,93.731,30.142,2,45.633,G,557.708,110.061,1,2031.0,2185.0,1255.0,5471.0,70.528,52.215,1.075,1,5490000000000000.0,4570000000000.0,7820000000000.0,2.99e+17,6e+17,32499.854,105.892,915,159,126,none
NOLSM32524044,23,41,2025-05-08,2,dry,873.55,22.3,0.15,27,705.82,2,1.458,19.807,15.037,20.081,204.995,90.196,504.971,4102.35,5127.949,5.228,93.609,29.969,2,37.735,G,542.683,109.834,2,2047.0,2175.0,1293.0,5515.0,70.618,52.154,0.964,2,1.58e+16,1.56e+17,8.55e+17,3e+17,6e+17,32494.425,105.652,916,158,75,none
NOLSM32524045,23,42,2025-05-08,2,dry,886.13,22.25,0.32,28,707.29,2,1.083,16.185,14.9,19.88,205.21,89.881,505.167,4102.437,5128.224,5.038,93.143,29.911,2,38.57,G,543.792,109.217,3,2064.0,2219.0,1216.0,5499.0,70.795,52.032,1.026,3,1.31e+16,85200000000000.0,7130000000000.0,3e+17,6e+17,32501.549,105.424,915,158,84,none
NOLSM32524046,23,43,2025-05-08,2,dry,887.49,22.16,0.26,32,706.88,2,0.652,17.688,15.047,19.958,203.839,89.977,503.885,4078.775,5098.376,5.097,93.389,30.106,2,35.771,G,552.952,109.226,1,2044.0,2088.0,1383.0,5515.0,70.884,51.809,1.069,1,1.02e+16,3.38e+16,1.57e+17,3e+17,6e+17,32500.432,104.662,914,157,225,Edge-Loc
NOLSM32524047,23,44,2025-05-08,2,dry,881.92,22.24,0.11,32,706.5,2,1.262,16.44,14.952,19.83,204.213,89.824,504.021,4084.363,5105.322,4.986,92.915,30.074,2,34.818,G,550.677,109.359,2,2069.0,2095.0,1165.0,5329.0,70.555,51.923,0.964,2,1.55e+16,6.97e+16,1.91e+16,3e+17,6e+17,32496.589,104.805,911,157,270,Center
NOLSM32524048,23,45,2025-05-08,2,dry,891.26,22.08,0.08,32,703.7,2,1.99,17.806,15.021,19.949,203.75,90.013,503.596,4072.563,5090.698,4.969,92.917,30.122,2,37.59,G,559.159,109.354,3,2047.0,1946.0,1467.0,5460.0,70.317,51.966,1.101,3,5190000000000000.0,9550000000000000.0,9600000000000000.0,3e+17,6e+17,32502.791,104.872,910,157,105,none
NOLSM32524049,23,46,2025-05-08,2,dry,874.37,22.13,0.23,32,704.99,2,1.388,16.547,14.918,19.952,203.299,90.162,503.383,4066.087,5082.445,5.231,92.826,29.952,3,55.216,H,510.525,109.352,1,2059.0,2187.0,1256.0,5502.0,70.313,51.781,1.085,1,1.6e+16,1.39e+17,2.8e+17,3e+17,6e+17,32498.785,104.696,909,157,87,none
NOLSM32524050,23,47,2025-05-08,2,dry,884.38,22.17,0.34,31,703.91,2,0.767,16.172,14.867,19.902,203.692,89.984,503.65,4073.846,5092.155,4.955,92.702,30.064,3,47.457,H,503.029,109.217,2,2076.0,2177.0,1218.0,5471.0,70.426,51.997,0.796,2,2360000000000000.0,2.31e+16,4.25e+16,3.01e+17,6e+17,32503.015,104.78,909,157,105,none
NOLSM32524051,23,48,2025-05-08,2,dry,874.84,22.18,0.17,32,705.51,2,0.759,16.726,15.279,19.96,203.3,89.853,503.353,4065.974,5082.386,5.13,93.249,29.983,3,48.889,H,516.676,109.543,3,2060.0,2250.0,1165.0,5475.0,70.466,51.811,0.918,3,1.65e+16,5.78e+16,4.74e+17,3.01e+17,6e+17,32495.995,104.6,909,157,123,none
NOLSM32524052,23,49,2025-05-08,2,dry,874.13,22.33,0.39,31,705.65,2,0.974,16.597,14.95,19.854,204.14,89.942,504.236,4084.305,5105.027,5.153,93.214,30.166,3,53.305,H,505.829,109.774,1,2074.0,2074.0,1425.0,5573.0,70.492,51.763,1.158,1,1.51e+16,1.18e+17,2.29e+17,3e+17,6e+17,32298.633,104.736,911,157,71,none
NOLSM32524053,23,50,2025-05-08,2,dry,879.71,22.26,0.25,34,708.48,2,1.195,16.896,14.956,20.038,204.282,89.979,504.345,4086.693,5108.415,5.208,93.433,30.094,3,45.053,H,504.57,109.812,2,2061.0,1975.0,1482.0,5518.0,70.915,51.998,0.986,2,1.71e+16,7.19e+16,1.27e+17,3.01e+17,6e+17,32299.576,105.057,913,158,99,none
NOLSM32524054,23,51,2025-05-08,2,dry,886.88,22.04,0.13,33,707.17,2,0.995,16.988,14.979,19.935,204.923,90.068,504.969,4097.855,5122.471,5.074,93.485,30.041,3,46.409,H,506.194,109.883,3,2068.0,2062.0,1297.0,5427.0,70.634,52.065,1.246,3,7250000000000000.0,6.24e+16,1.58e+17,3.01e+17,6e+17,32302.123,105.252,917,158,75,none
NOLSM32524055,23,52,2025-05-08,2,dry,876.02,22.31,0.17,32,708.84,2,0.933,17.377,14.87,20.046,204.522,89.946,504.615,4091.488,5114.414,5.114,93.584,29.943,3,55.043,H,507.522,110.177,1,2076.0,2126.0,1163.0,5365.0,70.727,52.072,0.957,1,4540000000000000.0,2.17e+16,1.42e+16,3.01e+17,6e+17,32300.92,105.266,917,158,225,Near-full
NOLSM32524056,23,53,2025-05-08,2,dry,890.03,22.39,0.29,32,708.77,2,0.45,16.879,14.995,19.998,205.661,90.128,505.701,4112.87,5141.003,5.215,93.511,29.955,3,45.572,H,502.732,110.12,2,2089.0,2153.0,1327.0,5569.0,70.873,52.193,1.034,2,4530000000000000.0,5580000000000000.0,9.75e+16,3.03e+17,6e+17,32301.464,105.565,916,158,51,none
NOLSM32524057,23,54,2025-05-08,2,dry,878.02,22.19,0.25,32,709.86,2,0.824,16.592,14.844,20.085,204.791,90.138,504.756,4097.321,5121.632,5.143,93.53,29.936,3,43.57,H,494.062,110.21,3,2064.0,2061.0,1258.0,5383.0,71.163,52.27,0.897,3,5900000000000000.0,4670000000000000.0,7690000000000000.0,3.01e+17,6e+17,32305.078,105.509,916,158,186,none
NOLSM32524058,3,1,2025-05-08,1,dry,1136.24,38.48,0.28,96,715.05,2,0.639,13.827,14.751,20.044,200.03,90.023,505.391,3954.923,4940.984,4.786,93.042,30.138,1,50.943,G,472.744,106.65,1,2005.0,2121.0,1309.0,5435.0,72.085,51.418,1.16,1,1.14e+16,6.87e+16,3.72e+17,3.01e+17,6e+17,32331.217,102.882,923,157,115,none
NOLSM32524059,3,2,2025-05-08,1,dry,936.02,40.38,0.13,86,710.64,2,1.84,17.914,14.88,20.016,198.37,90.063,497.709,3925.018,5026.655,5.066,90.95,30.008,2,19.44,I,482.504,105.915,2,2058.0,2113.0,863.0,5034.0,71.443,51.919,1.073,2,1.2e+16,4.77e+16,1.15e+18,3e+17,6e+17,32326.92,102.088,901,154,190,none
NOLSM32524060,3,3,2025-05-08,1,wet,1209.7,31.49,0.1,64,709.25,2,1.32,16.085,15.115,20.0,201.706,89.94,496.079,4037.837,4976.351,4.878,91.495,29.863,3,37.588,H,543.142,109.918,3,2103.0,2159.0,1038.0,5300.0,70.59,51.581,1.083,3,1.11e+16,1.06e+17,2.61e+17,3.02e+17,6e+17,31066.105,103.575,897,151,76,none
NOLSM32524061,3,4,2025-05-08,1,dry,1118.43,26.46,0.16,118,712.71,3,1.876,13.468,14.972,20.01,198.471,89.974,499.453,3961.031,4920.252,4.802,91.128,29.969,2,57.869,H,512.054,109.16,2,2091.0,2184.0,987.0,5262.0,71.077,51.465,1.231,2,3420000000000000.0,8.51e+16,6.48e+17,3.01e+17,6e+17,31522.903,101.988,873,154,227,Edge-Loc
NOLSM32524062,3,5,2025-05-08,1,wet,1090.28,48.43,0.26,205,711.3,3,0.819,12.891,14.9,20.016,199.544,90.137,505.486,4033.406,5053.253,4.827,92.079,30.215,3,32.36,I,543.864,108.082,1,2067.0,2191.0,1033.0,5291.0,69.182,51.922,1.02,1,1.2e+16,1.31e+17,2.83e+17,3e+17,6e+17,33101.605,100.951,866,150,102,none
NOLSM32524063,3,6,2025-05-08,2,dry,1130.39,29.96,0.05,105,715.55,1,1.0,18.771,14.981,20.088,206.037,90.118,500.787,4116.97,5071.998,5.081,92.109,29.995,1,35.495,G,524.332,107.995,1,2081.0,1950.0,1362.0,5393.0,70.262,51.424,0.99,1,1.37e+16,1.03e+17,9.18e+17,2.98e+17,6e+17,30821.382,103.167,895,157,121,none
NOLSM32524064,3,7,2025-05-08,2,dry,1061.92,36.96,0.23,160,709.7,1,0.65,15.138,15.036,20.117,199.845,90.046,501.186,4040.822,5003.715,4.803,91.805,29.98,2,34.831,G,508.602,106.445,2,2021.0,2237.0,1104.0,5362.0,69.896,51.018,1.032,2,1.5e+16,1.06e+17,6.14e+17,3e+17,6e+17,31606.535,103.489,903,156,98,none
NOLSM32524065,3,8,2025-05-08,2,wet,1042.34,31.52,0.24,116,706.91,1,1.315,15.447,15.19,19.88,198.778,89.918,502.627,4042.651,4961.857,5.112,90.997,30.073,3,61.907,H,524.438,108.985,3,2075.0,2223.0,943.0,5241.0,69.92,50.412,1.004,3,8640000000000000.0,1.19e+17,4.65e+17,3.01e+17,6e+17,31189.11,104.044,909,153,99,none
NOLSM32524066,3,9,2025-05-08,2,wet,1003.19,39.41,0.13,104,702.89,2,1.357,15.627,15.364,20.077,200.669,89.799,500.228,4077.226,5073.007,4.963,91.672,29.987,2,35.599,H,514.51,107.142,2,2055.0,2171.0,1275.0,5501.0,71.199,50.123,1.071,2,1.39e+16,7.18e+16,8.51e+17,3.01e+17,6e+17,31897.04,102.76,878,154,75,none
NOLSM32524067,3,10,2025-05-08,2,dry,1094.9,38.87,0.22,241,714.87,2,1.878,15.547,14.804,19.888,202.535,90.225,500.777,4075.668,4960.148,4.942,91.294,30.034,3,54.009,G,510.636,106.931,1,2036.0,2126.0,1072.0,5234.0,70.071,50.215,1.185,1,8870000000000000.0,1.6e+17,5.29e+17,3e+17,6e+17,31251.959,101.439,878,157,181,none
NOLSM32524068,3,11,2025-05-08,2,dry,1133.52,38.65,0.36,209,700.22,3,1.428,13.9,15.047,19.944,201.553,89.721,498.247,4145.229,4928.603,5.078,93.428,29.982,1,63.233,G,520.333,110.23,1,2072.0,2303.0,637.0,5012.0,70.898,50.929,1.025,1,1.14e+16,1.35e+17,8.02e+17,3.01e+17,6e+17,30702.953,100.98,899,153,87,none
NOLSM32524069,3,12,2025-05-08,2,dry,1168.77,35.44,0.2,125,708.64,3,0.535,15.285,14.859,19.982,196.366,90.029,503.577,3977.193,5124.633,5.057,93.393,29.964,2,32.693,H,510.1,107.87,2,2039.0,2104.0,1282.0,5425.0,72.07,52.115,1.118,2,1.31e+16,6.11e+16,1.08e+18,3.03e+17,6e+17,30325.269,103.844,912,157,155,none
NOLSM32524070,3,13,2025-05-08,2,dry,967.66,35.17,0.25,81,709.8,3,1.657,12.711,14.948,19.968,199.043,90.093,502.641,3999.268,5071.43,4.928,93.184,29.97,3,53.152,H,461.204,108.432,3,2074.0,2060.0,1186.0,5320.0,70.205,53.287,0.977,3,8400000000000000.0,5.27e+16,8.01e+17,3e+17,6e+17,32066.473,99.913,925,154,84,none
NOLSM32524071,3,14,2025-05-08,3,dry,957.21,28.72,0.33,111,699.46,1,0.637,15.606,15.045,20.129,201.282,90.05,505.542,3953.539,4915.405,5.059,95.614,29.985,1,42.093,H,508.155,109.596,3,2072.0,2188.0,1267.0,5527.0,71.682,50.82,1.024,3,1.21e+16,1.42e+17,5.14e+17,3.03e+17,6e+17,31988.759,98.609,881,155,99,none
NOLSM32524072,3,15,2025-05-08,3,dry,1114.98,31.03,0.11,156,716.83,1,0.928,12.83,15.076,19.907,209.615,89.812,503.169,4023.464,4945.674,4.965,92.877,30.208,3,26.605,G,524.383,107.543,1,2008.0,2230.0,885.0,5123.0,70.0,52.199,1.016,1,1.11e+16,8.26e+16,1.18e+18,2.99e+17,6e+17,29985.966,103.617,877,154,193,none
NOLSM32524073,3,16,2025-05-08,3,dry,1119.75,35.78,0.12,170,703.49,2,0.428,19.337,14.929,20.011,198.765,89.736,499.856,4028.214,5027.449,4.707,92.973,29.931,1,45.332,I,499.563,108.662,1,2063.0,2110.0,1220.0,5393.0,71.288,50.787,1.136,1,8910000000000000.0,8.34e+16,6.88e+17,2.99e+17,6e+17,31431.539,103.813,893,155,70,none
NOLSM32524074,3,17,2025-05-08,3,dry,1096.47,31.05,0.23,29,713.4,2,0.947,12.06,14.761,20.18,200.361,89.992,500.405,4118.118,5008.131,5.068,92.047,30.284,2,33.642,H,527.456,108.674,2,2054.0,2269.0,1249.0,5572.0,70.943,50.807,1.068,2,9850000000000000.0,1.23e+17,3.05e+17,3e+17,6e+17,32189.645,101.802,878,155,95,none
NOLSM32524075,3,18,2025-05-08,3,wet,1102.81,37.52,0.25,68,693.65,2,1.848,15.482,14.687,19.849,201.173,89.878,497.393,4033.343,5054.191,5.143,91.506,29.981,3,48.729,I,545.922,108.812,3,2054.0,2200.0,1065.0,5319.0,70.893,51.049,1.098,3,9180000000000000.0,1.28e+17,1.93e+17,3e+17,6e+17,31178.413,103.178,911,154,142,none
NOLSM32524076,3,19,2025-05-08,3,wet,1152.94,31.27,0.31,81,718.09,3,1.007,15.488,14.888,20.043,198.332,89.912,499.807,3998.527,5129.752,5.208,91.695,30.181,1,36.356,G,549.992,110.407,3,2049.0,2220.0,949.0,5218.0,71.4,51.241,1.086,3,1.41e+16,1.26e+17,8.18e+17,3.01e+17,6e+17,31633.21,100.699,899,153,115,none
NOLSM32524077,3,20,2025-05-08,3,dry,991.02,34.88,0.31,109,708.72,3,1.617,14.608,14.969,20.137,196.889,90.091,497.308,3977.041,5061.707,4.945,89.87,29.873,3,52.108,G,496.715,109.705,1,2061.0,2351.0,1143.0,5555.0,70.355,52.029,1.136,1,9760000000000000.0,5.8e+16,7.55e+17,3e+17,6e+17,31321.718,102.607,901,157,64,none
NOLSM32524078,3,21,2025-05-08,1,dry,1090.16,41.05,0.14,82,703.2,1,0.976,16.154,15.057,19.902,198.837,89.935,502.158,4098.868,4984.129,5.132,89.603,29.945,1,48.172,G,496.858,105.673,1,2070.0,2131.0,984.0,5185.0,70.583,51.461,0.972,1,1.18e+16,1.52e+17,8.65e+17,3.01e+17,6e+17,31819.049,101.114,865,150,113,none
NOLSM32524079,3,22,2025-05-08,1,wet,978.26,39.65,0.33,136,700.33,1,1.546,12.472,15.229,20.008,203.639,89.848,495.339,4021.204,4975.656,5.201,92.122,29.84,3,62.981,I,511.688,106.857,3,2063.0,2170.0,1245.0,5478.0,71.011,51.42,1.008,3,1.02e+16,7.55e+16,3.73e+17,3.01e+17,6e+17,32229.525,103.374,904,158,87,none
